sentence_id,speaker,text,timestamp_start,timestamp_end,session,speaker_role,lm_positive,lm_negative,lm_net_sentiment,word_count
74,Elon Musk,"There should be a federal approval process for autonomous vehicles. I mean, that's how the FMVSS has started to work Federal Motor Vehicle Federal",,,management_discussion,musk,0.0,0.0,0.0,24.0
75,Unknown Executive,"Yes. So I mean, in 2017 and '18 is when the regulators started looking at it, and it's really kind of stalled since then, but we would appreciate and would support helping out the --",,,management_discussion,other,0.0,0.0,0.0,33.0
76,Elon Musk,"It really needs to be like a national approval is important. There's a partner of government efficiency, I'll try to help make that moving. And it took for every one, not just Tesla. But just like some things in the U.S. are state-by-state regulated like, for example, insurance, like incredibly to do it state by state for 50 states. And I think we should have this national approval process for autonomy.",,,management_discussion,musk,2.0,0.0,0.0273972602739726,73.0
77,Travis Axelrod,"Great. The next question is, what is the plan for 2025?",,,management_discussion,executive,0.0,1.0,-0.1,10.0
78,Ashok Elluswamy,"I mean, basically, we talked through this. There's a lot going on. Elon already mentioned that we're working on cheaper models to come out. I mean, there are work which the team is doing to get the factories ready today to try and make that happen on .",,,management_discussion,executive,0.0,0.0,0.0,47.0
79,Elon Musk,Yes. the matter we're required to make a lower-cost car is insanely high. But like it is harder to get like 20% of the cost out of a car than it is to design the car and build an entire factory in the first place. It's like excruciating. And there's not a lot of movies made about the heroes who got 20% of the cost out of a car. But let me tell you there should be.,,,management_discussion,musk,0.0,0.0,0.0,76.0
80,Elon Musk,"[indiscernible] can cut that is incredibly your own. -- little changes in it's not like guess. Yes, it's like there should be the heroes go 20% cost out of the cars, like  respect to them. moving. I think you only could make a compelling movie, but it just -- like if you actually saw are, if people actually saw our heart was to do that, you'd be like, wow, that's.",,,management_discussion,musk,1.0,1.0,0.0,67.0
81,Unknown Executive,"Just yesterday, we were talking about.",,,management_discussion,other,0.0,0.0,0.0,6.0
82,Elon Musk,"Honestly, literally, I mean, there's a lot of -- when I do go sort of like getting cost out things is kind of like -- it's like a game of penny, so it's like, bu pennies. First approximation, if you're about 10,000 items in a car, very rough approximation. And each of them cost $4, then you have a $40,000 car. So do you want to make a $35,000 car, you're going to get $0.50 on average out of the 10,000 items.",,,management_discussion,musk,0.0,0.0,0.0,74.0
83,Unknown Executive,"Every time, every part.",,,management_discussion,other,0.0,0.0,0.0,4.0
84,Elon Musk,"Yes. It's like -- and then obviously, the best is to lead some parts. The able to leave a lot of parts. I'm very excited about the Cybercab design and the -- how we're rethinking the design of a car from the Cybercab. Designing it while also have volume production and then design a machine that the machine that I think is also revolutionary. And it's just -- there's no other car company that's even trying to do what we're doing, like uneven heard of actually. In fact, I'm certain there isn't 1.
Like I think on your machine [indiscernible] the machine, it's inherent like it's -- it's designed to be like 5x better than traditional factory like cycle time",,,management_discussion,musk,4.0,0.0,0.034782608695652174,115.0
85,Unknown Executive,"Cycle time and like part deletion. I don't think any other car company has the same level of like integration of thought that we have when it comes to like when you design a part from a paper, who's going to make it? Where is it going to be made? How is it going to be shipped? How is it going to be assembled into the vehicle? At any 1 point if something is done in the silo, it becomes a bottleneck of either cost or time or efficiency, but with the robotaxi development, like we've done a good job on the combining all that and then like blowing up how it's made and saying it should be made this way and rethinking it also that it's the most efficient factory possible. That shows our -- it will see our CapEx efficiency when we deploy it shows in the number of parts, simplicity of vehicle but also help performance in terms of like end user state.",,,management_discussion,other,4.0,1.0,0.018292682926829267,164.0
86,Vaibhav Taneja,"Yes.  Just to close out, just on the emerging front also in '25, we will have started manufacturing of car. We'll continue to increase our storage deployments with Powerwall 3. We plan to continue expanding our supercharging network, getting more OEMs on our network, 4680  that as Elon talked about, that would keep going. And then also we'll have our lithium refinery starting to produce. So there's a lot which is going on.",,,management_discussion,executive,0.0,0.0,0.0,71.0
87,Elon Musk,"Yes, so many things. Like crazy thing is like Tesla is winning basically on almost every single thing we're doing. If we're not running now, we're in a  where their entire large companies, that's the only thing they do.",,,management_discussion,musk,1.0,0.0,0.02564102564102564,39.0
88,Vaibhav Taneja,"Yes. I mean, it's a company -- there are multiple companies within the company.",,,management_discussion,executive,0.0,0.0,0.0,13.0
89,Elon Musk,Yes. Tesla's like many companies in 1.,,,management_discussion,musk,0.0,0.0,0.0,6.0
90,Travis Axelrod,"Yes. Guys, just a few more. What is going on with the Tesla Roadster?",,,management_discussion,executive,0.0,0.0,0.0,14.0
91,Elon Musk,"Some things. Well, I just thought to go back to our long-suffering deposit holders of the Tesla Roadster. The reason it hasn't come out yet is because it is -- Roadster is not just icing on the cake, it's the cherry on the icing on the cake. And so our larger mission is to accelerate the progress towards a sustainable energy future, trying to do things that maximize probably the future is good for humanity and for Earth.
And so that necessarily means that like the things like that are deserved. We'd like -- we'd all love to work on the Tesla -- next-gen -- it is super fun. And we are working on it, but it has to come behind the more things that have a more serious impact on the of the world. So just thank you to all our long-suffering Tesla Roadster deposit holders. And we are actually finally making progress on that. And we're close to finalizing the design on it.",,,management_discussion,musk,3.0,3.0,0.0,164.0
92,Elon Musk,"It's really going to be something spectacular, mind and some like Peter Telaria we're really good friends. Peter was lamenting how the future doesn't have flying cars. Well, we'll see. More to come.",,,management_discussion,musk,2.0,0.0,0.06060606060606061,33.0
93,Travis Axelrod,"Yes. . The next 1 is quite similar to other questions you've had. So when I combine it with the final question. So briefly, could you just detail how Robotaxi will roll out? Will it start with a Tesla deployed fleet and then allow customers to add theirs on the subscription model, and then we'll Hardware 3 capable of this.",,,management_discussion,executive,0.0,2.0,-0.03508771929824561,57.0
94,Ashok Elluswamy,"Regarding the hardware 3, what we saw with was, it was easier to make a progress with starting with hardware 4 and on the solution and backporting to Hardware 3 instead of directly working on Hardware 3 given that hardware 4 was more like fundamental hardware capabilities. I think that trend will continue into the next few quarters as well by the first solution rapidly with hardware 4 and then backwardate and it just takes longer to those things because it's not fundamentally supported in the hardware and it's emulated. But yes, initially working on hardware 4, backwarding it to hardware 3.",,,management_discussion,executive,2.0,0.0,0.02127659574468085,94.0
95,Elon Musk,"Yes. So answer is we're not 100% sure, but as Ashok mentioned, because by some measure, Hardware 4 has really several times the capability of Hardware 3. It's easier to get things to work with then it takes a lot of effort to sort of squeeze that box analyst hat Hardware 3. And  there is some chance that Hardware 3 is -- does not achieve the safety level that allows for unsupervised FSD. There is some chance of that.
And if that turns out to be the case, we will upgrade those group bought Hardware 3 FSD for free. And we have designed the system to be upgradeable so it's really just to sort of switch out the computer thing, the camera, the cameras are capable. But we don't actually know the answers of that. But if it does turn out, we'll make sure we take care of those who are what is th.",,,management_discussion,musk,2.0,0.0,0.013605442176870748,147.0
96,Travis Axelrod,"Great. And in the last few minutes that we have left, we will try to get in some analyst questions. The first question will be coming from Pierre Ferragu at New Street. Pierre, please feel free to unmute yourself.",,,management_discussion,executive,0.0,2.0,-0.05128205128205128,39.0
97,Pierre Ferragu,"I was wondering about like the compute you're ramping up. So you gave like interesting statistics on how much you have and you said you don't feel your compute constrained. And I was wondering how you are putting to work this additional compute. Is that a game for you of creating like larger and larger models like next generation of models that are larger the way OpenAI go from GPT-3 to GPT-4? Or is that more like you're set on your model and you need to throw more and more compute to accelerate the pace of learning to improve reliability.
And then I had a quick follow-up real quick on your rollout in Texas and in California next year. The plan, as you see today, is it to roll out like a fleet or 2 with cars that will start with like a supervisory like some onboard supervision, someone sitting at the wheel just in case and removing the supervisors progressively? Or are you aiming for going fully fledged without even a human supervisor when you get started?",,,question_answer,analyst,1.0,0.0,0.0056179775280898875,178.0
98,Elon Musk,"Okay. Well, I guess regarding -- the first part of the question, The nature of real world AI is different from LLM in that you have a massive amount of context. So like the -- you've got a case of Tesla cameras that [indiscernible] if you include tunnel camera that -- so you've got some context. And that is then distilled down into a small number of control outputs, whereas it's like it's very rare to have, in fact, I'm not sure any LLM out there can do gigabytes of context.
And then you've got to then process that in the car with a very small amount of compute power. So it's all doable and it's happening, but it is a different problem than what, say, a Gemini or OpenAI is doing. And now part of the way you can make up for the fact that the inference computer is quite small. It is by spending a lot of effort on training. And just like a human the way you train on something, the less metal work takes when you try to -- when you do it, like when the first time like a driving it absolves your whole mind.
But then as you train more and more on driving different than the driving becomes a background task. It doesn't -- it only solves a small amount of your mental capacity because you have a lot of training. So we can make up for the fact that the insurance computers -- it's tiny compared to a 10-kilowatt bank of GPUs because you've got a few hundred watts of inference compute. We can make up that with heavy training.
So yes, that's -- and then there's also vast amounts to the actual petabytes of data coming in tremendous. And then sorting out what training is important of the vast amounts of video training video data coming complete what is actually most important for trading. That's quite difficult. But as I said, we're not currently training compute constraint. -- had you want levering",,,question_answer,musk,2.0,3.0,-0.003003003003003003,333.0
99,Ashok Elluswamy,"Like you mentioned, the training has both an large models, also the trend quicker. But in the end, we still got to take which models are performing better. So the validation network to picking the models because as mentioned this pretty large. We had to drive a lot of miles going close to. We do have simulation and other ways to get those metrics.
Those 2 help, but in the end, that's a big bottleneck. That's why we're not trying to compete constraint alone. And there's other access of scaling as well, which is a data figuring office as more useful. That is an important as focusing on that.",,,question_answer,executive,1.0,1.0,0.0,108.0
100,Unknown Executive,"Yes. So as it relates to the second part of your question, Pierre, about safety drivers and rolling it out. Each state has different requirements in terms of how many miles and how much time you need to have a safety driver and not have a safety driver. We're going to follow all those were not regulations are out there. But safety is a priority. But the goal is obviously at when we're ready and safety is there, we'll address from the",,,question_answer,other,0.0,1.0,-0.012195121951219513,82.0
101,Elon Musk,"Yes. I mean, I guess like we think that we'll be able to have driverless Teslas during paid rides next year, sometime next year.",,,question_answer,musk,1.0,0.0,0.041666666666666664,24.0
102,Travis Axelrod,"Thank you. And our next question comes from Adam Jonas at Morgan Stanley. Adam, please feel free to unmute yourself.",,,question_answer,executive,0.0,1.0,-0.05,20.0
103,Adam Jonas,"I just had a question about the relationship between Tesla and xAI. Many investors are still not clear how the work at xAI is truly beneficial to Tesla. Some even take the view that the 2 companies may even be in competition with each other in terms of talent and tech and even your time, Elon. So what's your message to investors on that relationship between Tesla and xAI? And where do you see it going over time?",,,question_answer,analyst,0.0,1.0,-0.012987012987012988,77.0
104,Elon Musk,"Well, I should say that xAI has been helpful to Tesla AI quite a few times in terms of things like scaling it, bought it, like training, just even like recently in the last week or so, improvements in training, where if you're doing a big training 1 and it fails, be able to continue training and is to recover from a training on has been pretty helpful.
But there are different problems. xAI actually is working on artificial general intelligence or artificial super intelligence. Tesla's autonomous cars and autonomous robots. There are different problems. So yes, I mean",,,question_answer,musk,2.0,3.0,-0.01020408163265306,98.0
105,Ashok Elluswamy,"I think we've said this before also, like not all AI is equal, right? I mean, AI is a broad spectrum. And we have our also in lets Yes, there are certain things which we can collaborate on if needed. But for the most part, we're wanting different issues.",,,question_answer,executive,1.0,0.0,0.02040816326530612,49.0
106,Elon Musk,"Yes, Tesla is focused on real-world And I was saying earlier, it is quite a bit different from -- but you have massive context in the board video and some amount of audio, that's going to be instilled like extremely efficient inference compute. I do think Tesla is the most efficient in the world in terms of inference compute like because of necessity, we have to be very good at efficient firms. We can't put 10 kilowatts of GPUs in a car. We've got a couple of hundred watts. And it's pretty well designed Tesla AI chip, but it's still a couple under.",,,question_answer,musk,4.0,0.0,0.0392156862745098,102.0
107,Elon Musk,"But there are different problems. I mean, this to that ad is like we just running in burns. I mean, it is running in question, just answering questions on a 10-kilowatt rank. It's like put that in a car. It's a different pole.  No, exactly. So AI is because I felt there wasn't there wasn't a truth-seeking digital super intelligence company out there, like that's what it came down to.
They needed to be a true set like an AI company that is very reversed about make. I'm not saying xAI is perfect but that is at least the elaboration even if something is corrected would still be fruitful. I think this is very important for. So I think and I will -- it has been helpful to Tesla and will continue to be helped to Tesla, but they are very different problems.
And as in like what is -- like what other cloud company has a world-class chip design team? Like 0. What other cloud company has a world-class AI team like Tesla does? 0. Those were all startups that greater or scratch.",,,question_answer,musk,1.0,5.0,-0.02185792349726776,183.0
108,Travis Axelrod,"Great. Thank you, Elon. And I think that's, unfortunately, all the time that we have for today. We appreciate all your questions, and we look forward to hearing from you next quarter. Thank you very much, and goodbye.",,,question_answer,executive,0.0,2.0,-0.05263157894736842,38.0
